Title,Year,Link,Abstract
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00974/full,"Thomas Reid is one of the primary early expositors of the “dual-component” theory of perception, according to which conscious perception constitutively involves a non-intentional sensation accompanied by a noninferential perceptual belief. In this paper, I will explore Reid's account of olfactory perception, and of odor as a secondary quality. Reid is often taken to endorse a broadly Lockean picture of secondary qualities, according to which they are simply dispositions to cause sensations. This picture creates problems, however, for Reid's account of how we perceive secondary qualities, including odors. Given Reid's insistence that we come to be aware of odors only by inferring a causal relation to obtain between them and our olfactory sensations, it seems that he cannot allow for direct, noninferential perceptual awareness of odors. Since his general account of perception invokes noninferential perceptual beliefs to explain perceptual awareness, it seems that Reid must either reject this general account for the case of olfactory perception , or else deny that we ever actually perceive odors. I will attempt to reconcile these ideas by appeal to Reid's doctrine of “acquired perception,” which involves the incorporation of learned conceptual representations into perceptual states via perceptual learning. Reidian acquired perception enables genuine olfactory perceptual acquaintance with odors despite the dependence of the semantic properties of the relevant representations on causal relations to sensations. In exploring these issues, I hope to illuminate several features of Reid's account of perception and demonstrate its interest to contemporary theorizing about conscious perception—especially olfaction—in the process. Reid's theory of olfaction remains a live, coherent option for present-day theorists."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00979/full,"This paper addresses claims that dreams can be a source of personal insight. Whereas there has been anecdotal backing for such claims, there is now tangential support from findings of the facilitative effect of sleep on cognitive insight, and of REM sleep in particular on emotional memory consolidation. Furthermore, the presence in dreams of metaphorical representations of waking life indicates the possibility of novel insight as an emergent feature of such metaphorical mappings. In order to assess whether personal insight can occur as a result of the consideration of dream content, dream group discussion sessions were conducted which followed the Ullman Dream Appreciation technique, one session for each of participants . Self-ratings of deepened self-perception and personal gains from participation in the group sessions showed that the Ullman technique is an effective procedure for establishing connections between dream content and recent waking life experiences, although wake life sources were found for only % of dream report text. The mean Exploration-Insight score on the Gains from Dream Interpretation questionnaire was very high and comparable to outcomes from the well-established Hill therapist-led dream interpretation method. This score was associated between-subjects with pre-group positive Attitude Toward Dreams . The need to distinguish “aha” experiences as a result of discovering a waking life source for part of a dream, from “aha” experiences of personal insight as a result of considering dream content, is discussed. Difficulties are described in designing a control condition to which the dream report condition can be compared."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00971/full,"These studies are part of a project aiming to reveal relevant aspects of human–dog interactions, which could serve as a model to design successful human-robot interactions. Presently there are no successfully commercialized assistance robots, however, assistance dogs work efficiently as partners for persons with disabilities. In Study , we analyzed the cooperation of assistance dog–owner dyads performing a carrying task. We revealed typical behavior sequences and also differences depending on the dyads' experiences and on whether the owner was a wheelchair user. In Study , we investigated dogs' responses to unforeseen difficulties during a retrieving task in two contexts. Dogs displayed specific communicative and displacement behaviors, and a strong commitment to execute the insoluble task. Questionnaire data from Study confirmed that these behaviors could successfully attenuate owners' disappointment. Although owners anticipated the technical competence of future assistance robots to be moderate/high, they could not imagine robots as emotional companions, which negatively affected their acceptance ratings of future robotic assistants. We propose that assistance dogs' cooperative behaviors and problem solving strategies should inspire the development of the relevant functions and social behaviors of assistance robots with limited manual and verbal skills."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00959/full,"Preschoolers display surprising inflexibility in problem solving, but seem to approach new challenges with a fresh slate. We provide evidence that while the former is true the latter is not. Here, we examined whether brief exposure to stimuli can influence children’s problem solving following several weeks after first exposure to the stimuli. We administered a common executive function task, the Dimensional Change Card Sort, which requires children to sort picture cards by one dimension and then switch to sort the same cards by a conflicting dimension . After a week or after a month delay, we administered the second rule again. We found that % of preschoolers continued to sort by the initial sorting rule, even after a month delay, and even though they are explicitly told what to do. We discuss implications for theories of executive function development, and for classroom learning."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00963/full,"The aim of the present study was to explore the central and peripheral processes underlying word production during typewriting. To do so, we tested non-professional typers in a picture typing task while continuously recording EEG. Participants were instructed to write the corresponding name for a given picture. The lexical frequency of the words was manipulated: half of the picture names were of high-frequency while the remaining were of low-frequency. Different measures were obtained: first keystroke latency and keystroke latency of the subsequent letters and duration of the word. Moreover, ERPs locked to the onset of the picture presentation were analyzed to explore the temporal course of word frequency in typewriting. The results showed an effect of word frequency for the first keystroke latency but not for the duration of the word or the speed to which letter were typed . The electrophysiological results showed the expected ERP frequency effect at posterior sites: amplitudes for low-frequency words were more positive than those for high-frequency words. However, relative to previous evidence in the spoken modality, the frequency effect appeared in a later time-window. These results demonstrate two marked differences in the processing dynamics underpinning typing compared to speaking: First, central processing dynamics between speaking and typing differ already in the manner that words are accessed; second, central processing differences in typing, unlike speaking, do not cascade to peripheral processes involved in response execution."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00967/full,"Perceptual load theory successfully replaced the early vs. late selection debate by appealing to adaptive control over the efficiency of selective attention. Early selection is observed unless perceptual load is sufficiently low to grant attentional “spill-over” to task-irrelevant stimuli. Many studies exploring load theory have used limited display durations that perhaps impose artificial limits on encoding processes. We extended the exposure duration in a classic p-Load task to alleviate temporal encoding demands that may otherwise tax mnemonic consolidation processes. If the load effect arises from perceptual demands alone, then freeing-up available mnemonic resources by extending the exposure duration should have little effect. The results of Experiment falsify this prediction. We observed a reliable flanker effect under high p-Load, response-terminated displays. Next, we orthogonally manipulated exposure duration and task-relevance. Counter-intuitively, we found that the likelihood of observing the flanker effect under high p-Load resides with the duration of the task-relevant array, not the flanker itself. We propose that stimulus and encoding demands interact to produce the load effect. Our account clarifies how task parameters differentially impinge upon cognitive processes to produce attentional “spill-over” by appealing to visual short-term memory as an additional processing bottleneck when stimuli are briefly presented."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00970/full,"Verbal descriptions of unfamiliar faces have been found to impair later identification of these faces in adults, a phenomenon known as the “verbal overshadowing effect” . Although determining whether children are good at describing unfamiliar individuals and whether these descriptions impair their recognition performance is critical to gaining a better understanding children's eyewitness ability, only a couple of studies have examined this dual issue in children and these found no evidence of VOE. However, as there are some methodological criticisms of these studies, we decided to conduct two further experiments in –, –, and –-year-old children and in adults using a more optimal method for the VOE to be observed. Evidence of the VOE on face identification was found in both children and adults. Moreover, neither the accuracy of descriptions, nor delay nor target presence in the lineup was found to be associated with identification accuracy. The theoretical and developmental implications of these findings are discussed."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00968/full,"Project Talent is a national longitudinal study that started in . The original sample included over , students, which amounted to a % representative sample of high school students across the United States. Previous research has not yet established the validity and reliability of the personality measure used in this study, that is, the Project Talent Personality Inventory . Given the potential interest and use of the PTPI in forthcoming research, the goals of the present paper were to establish the construct and predictive validity and the internal consistency and test-retest reliability of the PTPI. This information will be valuable to researchers who might be interested in using the PTPI to predict life course outcomes, such as mortality, occupational success, relationship success, and health. Study found that the sub-scales of the PTPI showed good internal consistency reliability, as well as good construct and predictive validity. With the use of several modern personality measures, we showed how the PTPI scales can be mapped onto the Big Five personality traits, and we examined their relations with health, well-being, and life satisfaction outcomes. Study found that the PTPI scales showed good test-retest reliability. Together, these findings allow researchers to better understand and use the PTPI scales, as they are available in Project Talent."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00983/full,"When interpreting object shape from shading the visual system exhibits a strong bias that illumination comes from above and slightly from the left. We asked whether such biases in the perceived direction of illumination might also influence its perceived intensity. Arrays of nine cubes were stereoscopically rendered where individual cubes varied in their D pose, but possessed identical triplets of visible faces. Arrays were virtually illuminated from one of four directions: Above-Left, Above-Right, Below-Left, and Below-Right . Illumination intensity possessed levels, resulting in mean cube array luminances ranging from .–. cd/m. A “reference” array was consistently illuminated from Above-Left at mid-intensity . The reference array's illumination was compared to that of matching arrays which were illuminated from all four directions at all intensities. Reference and matching arrays appeared in the left and right visual field, respectively, or vice versa. Subjects judged which cube array appeared to be under more intense illumination. Using the method of constant stimuli we determined the illumination level of matching arrays required to establish subjective equality with the reference array as a function of matching cube visual field, illumination elevation, and illumination azimuth. Cube arrays appeared significantly more intensely illuminated when they were situated in the left visual field , and when they were illuminated from below , and from the left . An interaction of modest strength was that the effect of illumination azimuth was greater for matching arrays situated in the left visual field . We propose that objects lit from below appear more intensely illuminated than identical objects lit from above due to long-term adaptation to downward lighting. The amplification of perceived intensity of illumination for stimuli situated in the left visual field and lit from the left is best explained by tonic egocentric and allocentric leftward attentional biases, respectively."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00960/full,"Collective rituals are biologically ancient and culturally pervasive, yet few studies have quantified their effects on participants. We assessed two plausible models from qualitative anthropology: ritual empathy predicts affective convergence among all ritual participants irrespective of ritual role; rite-of-passage predicts emotional differences, specifically that ritual initiates will express relatively negative valence when compared with non-initiates. To evaluate model predictions, images of participants in a Spanish fire-walking ritual were extracted from video footage and assessed by nine Spanish raters for arousal and valence. Consistent with rite-of-passage predictions, we found that arousal jointly increased for all participants but that valence differed by ritual role: fire-walkers exhibited increasingly positive arousal and increasingly negative valence when compared with passengers. This result offers the first quantified evidence for rite of passage dynamics within a highly arousing collective ritual. Methodologically, we show that surprisingly simple and non-invasive data structures may be combined with methods from evolutionary ecology to clarify poorly understood dimensions of the human condition."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00953/full,"Adults and young children prefer to affiliate with some individuals rather than others. Studies have shown that monolingual children show in-group biases for individuals who speak their native language without a foreign accent . Some studies have suggested that bilingual children are less influenced than monolinguals by language variety when attributing personality traits to different speakers , which could indicate that bilinguals have fewer in-group biases and perhaps greater social flexibility. However, no previous studies have compared monolingual and bilingual children's reactions to speakers with unfamiliar foreign accents. In the present study, we investigated the social preferences of -year-old English and French monolinguals and English-French bilinguals. Contrary to our predictions, both monolingual and bilingual preschoolers preferred to be friends with native-accented speakers over speakers who spoke their dominant language with an unfamiliar foreign accent. This result suggests that both monolingual and bilingual children have strong preferences for in-group members who use a familiar language variety, and that bilingualism does not lead to generalized social flexibility."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00962/full,"Appropriate social problem solving constitutes a critical skill for individuals and may rely on processes important for self-generated thought . The aim of the current study was to investigate the link between SGT and social problem solving. Using the Means-End Problem Solving task , we assessed participants' abilities to resolve daily social problems in terms of overall efficiency and number of relevant means they provided to reach the given solution. Participants also performed a non-demanding choice reaction time task and a moderately-demanding working memory task as a context in which to measure their SGT . We found that although overall SGT was associated with lower MEPS efficiency, it was also associated with higher relevant means, perhaps because both depend on the capacity to generate cognition that is independent from the hear and now. The specific content of SGT did not differentially predict individual differences in social problem solving, suggesting that the relationship may depend on SGT regardless of its content. In addition, we also found that performance at the WM but not the CRT was linked to overall better MEPS performance, suggesting that individuals good at social processing are also distinguished by their capacity to constrain attention to an external task. Our results provide novel evidence that the capacity for SGT is implicated in the process by which solutions to social problems are generated, although optimal problem solving may be achieved by individuals who display a suitable balance between SGT and cognition derived from perceptual input."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00958/full,"Abrupt onsets have been shown to strongly attract attention in a stimulus-driven, bottom-up manner. However, the precise mechanism that drives capture by onsets is still debated. According to the new object account, abrupt onsets capture attention because they signal the appearance of a new object. Yantis and Johnson used a visual search task and showed that up to four onsets can be automatically prioritized. However, in their study the number of onsets co-varied with the total number of items in the display, allowing for a possible confound between these two variables. In the present study, display size was fixed at eight items while the number of onsets was systematically varied between zero and eight. Experiment showed a systematic increase in reactions times with increasing number of onsets. This increase was stronger when the target was an onset than when it was a no-onset item, a result that is best explained by a model according to which only one onset is automatically prioritized. Even when the onsets were marked in red , nearly half of the participants continued to prioritize only one onset item. Only when onset and no-onset targets were blocked , participants started to search selectively through the set of only the relevant target type. These results further support the finding that only one onset captures attention. Many bottom-up models of attention capture, like masking or saliency accounts, can efficiently explain this finding."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00957/full,"The ability to comprehend outcomes of skilled action is important for understanding the world around us. Prior studies have evaluated the perspective an action is performed in, but few have evaluated how handedness of the actor and the observer interact with action perspective. Understanding handedness affords the opportunity to identify the role of mirroring and matched limb action encoding, which may display unique strategies of action understanding. Right and left-handed subjects were presented with images of tools from egocentric or allocentric perspectives performing movements by either a left or right hand. Subjects had to judge the outcome of the task, and accuracy and latency were evaluated. Our hypothesis was that both left and right-handed subjects would predict action best from an egocentric perspective. In allocentric perspectives, identification of action outcomes would occur best in the mirror-matched dominant limb for all subjects. Results showed there was a significant effect on accuracy and latency with respect to perspective for both right and left-handed subjects. The highest accuracies and fastest latencies were found in the egocentric perspective. Handedness of subject also showed an effect on accuracy, where right-handed subjects were significantly more accurate in the task than left-handed subjects. An interaction effect revealed that left-handed subjects were less accurate at judging images from an allocentric viewpoint compared to all other conditions. These findings suggest that action outcomes are best facilitated in an internal perspective, regardless of the hand being used. The decreased accuracy for left-handed subjects on allocentric images could be due to asymmetrical lateralization of encoding action and motoric dominance, which may interfere with translating allocentric limb action outcomes. Further neurophysiological studies will help us understand the specific processes of how left and right-handed subjects may encode actions."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00938/full,"Pragmatic and cognitive accounts of figurative language posit a difference between metaphor and metonymy in terms of underlying conceptual operations. Recently, other pragmatic uses of words have been accounted for in the Relevance Theory framework, such as approximation, described in terms of conceptual adjustment that varies in degree and direction with respect to the case of metaphor. Despite the theoretical distinctions, there is very poor experimental evidence addressing the metaphor/metonymy distinction, and none concerning approximation. Here we used meticulously built materials to investigate the interpretation mechanisms of these three phenomena through timed sensicality judgments. Results revealed that interpreting metaphors and approximations differs from literal interpretation both in accuracy and reaction times, with higher difficulty and costs for metaphors than for approximations. This suggests similar albeit gradual interpretative costs, in line with the latest account of Relevance Theory. Metonymy, on the contrary, almost equates literal comprehension and calls for a theoretical distinction from metaphor. Overall, this work represents a first attempt to provide an empirical basis for a theory-sound and psychologically-grounded taxonomy of figurative and loose uses of language."
,2013,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2013.00945/full,"The generation of handwriting is a complex neuromotor skill requiring the interaction of many cognitive processes. It aims at producing a message to be imprinted as an ink trace left on a writing medium. The generated trajectory of the pen tip is made up of strokes superimposed over time. The Kinematic Theory of rapid human movements and its family of lognormal models provide analytical representations of these strokes, often considered as the basic unit of handwriting. This paradigm has not only been experimentally confirmed in numerous predictive and physiologically significant tests but it has also been shown to be the ideal mathematical description for the impulse response of a neuromuscular system. This latter demonstration suggests that the lognormality of the velocity patterns can be interpreted as reflecting the behavior of subjects who are in perfect control of their movements. To illustrate this interpretation, we present a short overview of the main concepts behind the Kinematic Theory and briefly describe how its models can be exploited, using various software tools, to investigate these ideal lognormal behaviors. We emphasize that the parameters extracted during various tasks can be used to analyze some underlying processes associated with their realization. To investigate the operational convergence hypothesis, we report on two original studies. First, we focus on the early steps of the motor learning process as seen as a converging behavior toward the production of more precise lognormal patterns as young children practicing handwriting start to become more fluent writers. Second, we illustrate how aging affects handwriting by pointing out the increasing departure from the ideal lognormal behavior as the control of the fine motricity begins to decline. Overall, the paper highlights this developmental process of merging toward a lognormal behavior with learning, mastering this behavior to succeed in performing a given task, and then gradually deviating from it with aging."
