Title,Year,Link,Abstract
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01993/full,"Backgrounds: The high rates of school dropout worldwide and their relevance highlight the need for a close study of its causes and consequences. Literature has suggested that school dropout might be explained by multiple causes at different levels . The aim of the current study is to examine the relation between individual , family , school factors and school dropout.Method: Judicial files of all juvenile offenders with a judicial penal measure in Asturias in the year were examined. Multivariate logistic regression analyses were performed to estimate the relationships between school dropout and individual, family and school variables.Results: As for the individual characteristics, results showed that school dropouts were more irresponsible than non-dropouts. Also they had higher rates of illegal drug use and alcohol abuse. Moreover, lack of parental monitoring emerged as a key predictive factor of school dropout, beyond the type of family structure in terms of the presence of both or only one educational figure. Finally, school factors did not show a significant relationship to school dropout.Conclusions: These findings indicate that school dropout is a multidimensional process. School and family policies that emphasize the role of parental monitoring and prevent alcohol and substance abuse are recommended."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01977/full,"Butler showed that retrieval practice enhanced transfer to a new knowledge domain compared to rereading. The first experiment of the present study was a direct replication of Butler’s third experiment. Participants studied text passages and then either reread them three times or went through three cycles of cued recall questions with feedback. As in Butler’s experiment, an advantage of retrieval practice on the final far transfer test emerged after week. Additionally, we observed an advantage of retrieval practice on the final test administered after min. However, these advantages might have been due to participants in the retrieval practice condition receiving focused exposure to the key information that was needed to answer the final test questions. We therefore conducted a second experiment in which we included the retrieval practice condition and the reread condition from our first experiment, as well as a new reread-plus-statements condition. In the reread-plus-statements condition, participants received focused exposure to the key information after they had reread a text. As in Experiment , we found a large effect on far transfer when retrieval practice was compared to rereading. However, this effect was substantially reduced when retrieval practice was compared to the reread-plus-statements condition. Taken together, the results of the present experiments demonstrate that Butler’s testing effect in far transfer is robust. Moreover, focused exposure to key information appears to be a significant factor in this far transfer testing effect."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01978/full,"Pediatric chronic pain is a major health problem commonly associated with impaired functioning. There is a great need for more knowledge regarding the complex interplay between demographic variables such as age and gender, pain, and functioning in pediatric chronic pain.Objective: The objective of the study was to investigate if; pediatric chronic pain patients with high and low levels of functioning differ in demographic variables, pain, and pain interference; explore the mediating function of pain interference in the relationship between pain and functioning .Method: The study includes a consecutive sample of children and adolescents referred to a tertiary pain clinic due to chronic pain . Cross-sectional data was analyzed to investigate the interrelationships between variables. Analyses of indirect effects were used to assess the impact of pain interference on the relation between pain and depression.Results: Findings illustrate high levels of depression, school absence and pain interference in this sample. Furthermore, pain interference mediated the relationship between pain and depression.Conclusion: Thus, this study adds to the growing support of findings suggesting that functioning and pain interference should be routinely assessed in pediatric chronic pain and a central target in treatment. Particularly, these findings imply a need for interventions specifically aimed at improved functioning for patients with chronic debilitating pain."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.02034/full,"While synchronized movement has been shown to increase liking and feelings of togetherness between people, we investigated whether collective speaking in time would change the way that larger groups played a video game together. Anthropologists have speculated that the function of interpersonal coordination in dance, chants, and singing is not just to produce warm, affiliative feelings, but also to improve group action. The group that chants and dances together hunts well together. Direct evidence for this is sparse, as research so far has mainly studied pairs, the effects of coordinated physical movement, and measured cooperation and affiliative decisions. In our experiment, large groups of people were given response handsets to play a computer game together, in which only joint coordinative efforts lead to success. Before playing, the synchrony of their verbal behavior was manipulated. After the game, we measured group members’ affiliation toward their group, their performance on a memory task, and the way in which they played the group action task. We found that verbal synchrony in large groups produced affiliation, enhanced memory performance, and increased group members’ coordinative efforts. Our evidence suggests that the effects of synchrony are stable across modalities, can be generalized to larger groups and have consequences for action coordination."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01982/full,"Failing to acquire language in early childhood because of language deprivation is a rare and exceptional event, except in one population. Deaf children who grow up without access to indirect language through listening, speech-reading, or sign language experience language deprivation. Studies of Deaf adults have revealed that late acquisition of sign language is associated with lasting deficits. However, much remains unknown about language deprivation in Deaf children, allowing myths and misunderstandings regarding sign language to flourish. To fill this gap, we examined signing ability in a large naturalistic sample of Deaf children attending schools for the Deaf where American Sign Language is used by peers and teachers. Ability in ASL was measured using a syntactic judgment test and language-based analogical reasoning test, which are two sub-tests of the ASL Assessment Inventory. The influence of two age-related variables were examined: whether or not ASL was acquired from birth in the home from one or more Deaf parents, and the age of entry to the school for the Deaf. Note that for non-native signers, this latter variable is often the age of first systematic exposure to ASL. Both of these types of age-dependent language experiences influenced subsequent signing ability. Scores on the two tasks declined with increasing age of school entry. The influence of age of starting school was not linear. Test scores were generally lower for Deaf children who entered the school of assessment after the age of . The positive influence of signing from birth was found for students at all ages tested and for children of all age-of-entry groupings. Our results reflect a continuum of outcomes which show that experience with language is a continuous variable that is sensitive to maturational age."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01986/full,"Autism Spectrum Disorder is characterized by difficulties with social interaction and communication, which manifest at school especially in less structured situations such as recess. Recess provides opportunities for relationship with peers in a natural context, for which students with ASD may not be equipped with the necessary skills to use without support. Using a single-case design, we evaluated an intervention applied in recess to improve the social interaction skills of a student with high-functioning ASD mediated by his peers without ASD, in second grade of elementary school. This intervention includes different strategies to initiate the peers without ASD, using direct instruction, modeling, and social reinforcement carried out in the recess setting. After sessions, changes were observed in the rates of initiating and responding to interactions, and a negative trend in the percentage of time that the student maintained low-intensity interactions or was alone. Teachers and family perceived improvements in social skills, more peer acceptance, and increase in the frequency and duration of social interactions. This intervention can help teachers to apply research-based practices to improve some social interaction skills in high-functioning students with autism in inclusive school environments."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01980/full,"The Narcissistic Personality Inventory is the most widely used self-report scale to assess the construct of narcissism, especially in its grandiosity expression. Over the years, several factor models have been proposed in order to improve the understanding of the multidimensional aspect of this construct. The available data are heterogeneous, suggesting one to at least seven factors. In this study, we propose a French adaptation of the NPI submitted to a sample of Belgian French-speaking students . We performed a principal component analysis on a tetrachoric correlation matrix to explore its factor structure. Unlike previous studies, our study shows that a first factor explains the largest part of the variance. Internal consistency is excellent and we reproduced the sex differences reported when using the original scale. Correlations with social desirability are taken into account in the interpretation of our results. Altogether, the results of this study support a unidimensional structure for the NPI using the total score as a self-report measure of the Narcissistic Personality Disorder in its grandiose form. Future studies including confirmatory factor analysis and gender invariance measurement are also discussed."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01991/full,"Introduction: It is important for HIV positive patients to be engaged in their care and be adherent to treatment in order to reduce disease progression and mortality. Studies found that illness representations influence adherence through the mediating role of coping behaviors. However, no study has ever tested if patient engagement to the visits mediate the relationship between illness perceptions and adherence. This study aimed to explore illness representations of HIV positive patients and test the hypothesis that illness representations predict adherence through the mediating role of a component of behavioral engagement.Methods: HIV-positive patients treated with highly active antiretroviral therapy for at least one year and presenting to a check-up visit were eligible to participate in the study. Patients completed the Illness Perception Questionnaire-Revised. Behavioral engagement was measured based on the patients’ clinical attendance to the check-up visits; adherence to HAART was measured by viral load. Undetectable viral load or HIV-RNA &lt; copies/ml were considered indexes of virologic success.Results: A total of patients participated in the study. Most of them coherently attributed the experienced symptoms to HIV/HAART; perceived their condition as chronic, stable, coherent, judged the therapy as effective, and attributed their disease to the HIV virus and to their behavior or bad luck. The majority of patients regularly attended check-up visits and .% of them reached virologic success. The mediation model did not show good fit indexes. However, a significant direct effect of two independent variables on virologic success was found. Specifically, the perception that the disease does not have serious consequences on patient’s life and the prevalence of negative emotions toward HIV were associated with virologic success. On the contrary, the patient’s perception that the disease has serious consequences on his/her life and the prevalence of positive emotions were associated with virologic failure. This model showed good fit indexes .Discussion: Results do not support the mediating role of behavioral engagement in the relationship between illness representations and adherence. As perception of serious consequences coupled with positive emotions are directly associated with virologic failure, clinicians should take them into account to promote treatment adherence."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01995/full,"In the present times, the discrimination experiences of various marginalized groups tend to be characterized by subtle acts of disrespect and intolerance in addition to the traditional and more blatant incidents of violence. One such newer manifestation is microaggression. This research explored the impact of frequency of experiencing invisibility on distress among Northeasterners residing in Delhi. Further, the role of individual self-stereotyping as a moderator in the invisibility frequency-distress relationship was investigated. Moderation analysis suggested a significant moderating effect of individual self-stereotyping in the relationship between frequency of experiencing invisibility acts and the distress experienced by Northeasterners. In other words, experiencing invisibility caused distress for participants who saw themselves as prototypical of the Northeasterners. Interestingly, frequency of experiencing invisibility was associated with distress for all Northeasterners, however the size of this relationship was greater for Northeasterners who saw themselves as typical of their group."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01956/full,"Much research has been done on how people find their way from one place to another. Compared to that, there is less research available on how people find back from the destination to their origin. We first present theoretical approaches to perceptual and cognitive processes involved in finding a return path, including concepts, such as visibility, structural salience, and allocentric versus egocentric perspective, followed by a series of three experiments. In these experiments, we presented subjects intersections that contained landmark information on different positions. In order to investigate the processes involved, we used different measures, such as route-continuation and free-recall of route information. In summary, the results demonstrate the importance of landmark positions at intersections and that finding the return path is more difficult than reproducing the same route from the learning condition. All findings will be discussed with respect to the current research literature on landmark-based wayfinding."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01988/full,"A robust body of research has identified school transitions during adolescence, and in particular the transition from middle to high school, as one of the riskiest phases for school failure, being characterized by significant social, emotional and behavioral changes. This transition is critical even with respect to academic achievement: in Italy, the highest frequency of school dropout can be observed in the th and th grades, partly as a consequence of poor adjustment to the new school context. The impact of students' relationships with their teachers may be particularly relevant during critical developmental periods. Indeed, student-teacher relationships have been widely recognized as protective factors in school adjustment and, in case of negative relationships, also as a factor that increases the risk of maladjustment. Positive and affective student-teacher relationships may play an important role in students' adaptation to the school environment, favoring both academic achievement and adaptive behaviors. The aim of this study was to investigate the effects of the quality of teacher-student relationships, as perceived by pupils, on academic achievement, and problem and prosocial behaviors during the relevant school transition. The sample consisted of students . We employed a self-report questionnaire to collect information on: demographic characteristics, quality of the relationship with teachers, problem and prosocial behaviors, and academic achievement. Students filled in the questionnaires twice: once during the th grade and year later, during their first year of high school . Regression analyses indicated that both average and varying levels of closeness with teachers significantly predicted changes in academic achievement: A perceived increase in closeness in th grade, as well as a higher mean closeness level, was associated with an increase in academic achievement. In turn, an increase in the level of perceived conflict with teachers significantly predicted an increase in conduct problems and hyperactive behaviors. This study supports the significance of student-teacher relationships as a protective factor during students' transition to high-school. Our findings also highlight the importance of relationship quality in preventing students' risk of school failure."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01976/full,"So far, virtually no study has ever investigated color preference in children with autism spectrum disorder . In order to address this issue, boys with ASD varying in age between and years, and age-matched typically developing boys were studied regarding their preference among six colors: red, pink, yellow, brown, green, and blue, in clinical settings. When mean rank of preference was computed in each of the ASD and TD groups with regard to each color, it was found that boys with ASD were significantly less likely than TD boys to prefer yellow and more likely than TD boys to prefer green and brown colors. These results appear to be caused by hyper-sensation characteristic of ASD, due to which boys with this disorder perceive yellow as being sensory-overloading."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01974/full,"Advocates of systems thinking approaches argue that accident prevention strategies should focus on reforming the system rather than on fixing the “broken components.” However, little guidance exists on how organizations can translate incident data into prevention strategies that address the systemic causes of accidents. This article describes and evaluates a series of systems thinking prevention strategies that were designed in response to the analysis of multiple incidents. The study was undertaken in the led outdoor activity sector in Australia, which delivers supervised or instructed outdoor activities such as canyoning, sea kayaking, rock climbing and camping. The design process involved workshops with practitioners, and focussed on incident data analyzed using Rasmussen's AcciMap technique. A series of reflection points based on the systemic causes of accidents was used to guide the design process, and the AcciMap technique was used to represent the prevention strategies and the relationships between them, leading to the creation of PreventiMaps. An evaluation of the PreventiMaps revealed that all of them incorporated the core principles of the systems thinking approach and many proposed prevention strategies for improving vertical integration across the LOA system. However, the majority failed to address the migration of work practices and the erosion of risk controls. Overall, the findings suggest that the design process was partially successful in helping practitioners to translate incident data into prevention strategies that addressed the systemic causes of accidents; refinement of the design process is required to focus practitioners more on designing monitoring and feedback mechanisms to support decisions at the higher levels of the system."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01971/full,"Timing is a fundamental variable for behavior. However, the mechanisms allowing human and non-human primates to synchronize their actions with periodic events are not yet completely understood. Here we characterize the ability of rhesus monkeys and humans to perceive and maintain rhythms of different paces in the absence of sensory cues or motor actions. In our rhythm task subjects had to observe and then internally follow a visual stimulus that periodically changed its location along a circular perimeter. Crucially, they had to maintain this visuospatial tempo in the absence of movements. Our results show that the probability of remaining in synchrony with the rhythm decreased, and the variability in the timing estimates increased, as a function of elapsed time, and these trends were well described by the generalized law of Weber. Additionally, the pattern of errors shows that human subjects tended to lag behind fast rhythms and to get ahead of slow ones, suggesting that a mean tempo might be incorporated as prior information. Overall, our results demonstrate that rhythm perception and maintenance are cognitive abilities that we share with rhesus monkeys, and these abilities do not depend on overt motor commands."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01983/full,"Although it is well established that rhythmically coordinating with a social partner can increase cooperation, it is as yet unclear when and why intentional coordination has such effects. We distinguish three dimensions along which explanations might vary. First, pro-social effects might require in-phase synchrony or simply coordination. Second, the effects of rhythmic movements on cooperation might be direct or mediated by an intervening variable. Third, the pro-social effects might occur in proportion to the quality of the coordination, or occur once some threshold amount of coordination has occurred. We report an experiment and two follow-ups which sought to identify which classes of models are required to account for the positive effects of coordinated rhythmic movement on cooperation. Across the studies, we found evidence that coordination, and not just synchrony, can have pro-social consequences , that the effects of intentional coordination are direct, not mediated, and that the degree of the coordination did not predict the degree of cooperation. The fact of inter-personal coordination is all that's required for pro-social effects. We suggest that future research should use the kind of carefully controllable experimental task used here to continue to develop explanations for when and why coordination affects pro-social behaviors."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01972/full,"In a sample of leader-follower dyads, this study examines the separate and interactive effects of the leaders’ implicit needs for power, achievement, and affiliation on leadership behaviors and outcomes. Results show that whereas the need for achievement was marginally associated with follower-rated passive leadership, the need for affiliation was significantly related to ratings of the leaders’ concern for the needs of their followers. Analyzing motive combinations in terms of interactive effects and accounting for the growing evidence on the value of affiliative concerns in leadership, we assumed the need for affiliation would channel the interplay among the needs for power and achievement in such a way that the leaders would become more effective in leading others. As expected, based on high need for achievement, the followers were more satisfied with their jobs and with their leaders and perceived more transformational leadership behavior if power-motivated leaders equally had a high need for affiliation. Moreover, the leaders indicated higher career success when this was the case. However, in indicators of followers’ performance, the three-way interaction among the needs for power, achievement, and affiliation did not account for additional variance."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01926/full,"Much is known about when children acquire an understanding of mental states, but few, if any, experiments identify social contexts in which children tend to use this capacity and dispositions that influence its usage. Social exclusion is a common situation that compels us to reconnect with new parties, which may crucially involve attending to those parties’ mental states. Across two studies, this line of inquiry was extended to typically developing preschoolers and young children with and without anxiety disorder . Children played the virtual game of toss “Cyberball” ostensibly over the Internet with two peers who first played fair , but eventually threw very few balls to the child . Before and after Cyberball, children in both studies completed stories about peer-scenarios. For Study , typically developing -year-olds were randomly assigned to regular exclusion or accidental exclusion . Compared to accidental exclusion, regular exclusion led children to portray story-characters more strongly as intentional agents , with use of more mental state language , and more between-character affiliation in post-Cyberball stories. For Study , clinically referred to -year-olds with AD and age- and gender-matched non-anxious controls completed stories before and after regular exclusion. While we replicated the post regular-exclusion increase of intentional and MSL portrayals of story-characters among non-anxious controls, anxious children exhibited a decline on both dimensions after regular exclusion. We conclude that exclusion typically induces young children to mentalize, enabling more effective reconnection with others. However, excessive anxiety may impair controlled mentalizing, which may, in turn, hamper effective reconnection with others after exclusion."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01893/full,"The social significance of physical appearance and beauty has been documented in many studies. It is known that even subtle manipulations of facial morphology and skin condition can alter people’s perception of a person’s age, health and attractiveness. While the variation in facial morphology and skin condition cues has been studied quite extensively, comparably little is known on the effect of hair on social perception. This has been partly caused by the technical difficulty of creating appropriate stimuli for investigations of people’s response to systematic variation of certain hair characteristics, such as color and style, while keeping other features constant. Here, we present a modeling approach to the investigation of human hair perception using computer-generated, virtual human hair. In three experiments, we manipulated hair diameter , hair density , and hair style of human head hair and studied perceptions of age, health and attractiveness. Our results show that even subtle changes in these features have an impact on hair perception. We discuss our findings with reference to previous studies on condition-dependent quality cues in women that influence human social perception, thereby suggesting that hair is a salient feature of human physical appearance, which contributes to the perception of beauty."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01989/full,"Facial expression recognition is an important aspect of effective interpersonal communication. In order to explore whether the development of FER was delayed in hearing impaired children, child participants completed labeling, and matching tasks to identify four basic emotions . Twenty-two participants had either a cochlear implant or a hearing aid while had normal hearing and participants were matched across conditions by age and gender. The results showed that children with a CI or HA were developmentally delayed not only in their emotion-labeling tasks but also in their emotion-matching tasks. For all participants, the emotion-labeling task was more difficult than the emotion-matching task. Additionally, the relative difficulty of recognizing four different emotional expressions was similar between verbal and nonverbal tasks."
,2016,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2016.01992/full,"The drive for muscularity and associated behaviors are of growing importance for men in Western societies. In its extreme form, it can lead to body image concerns and harmful behaviors like over-exercising and the misuse of performance-enhancing substances. Therefore, investigating factors associated with the drive for muscularity, especially in vulnerable populations like bodybuilders and weight trainers can help identify potential risk and protective factors for body image problems. Using a biopsychosocial framework, the aim of the current study was to explore different factors associated with drive for muscularity in weight-training men. To this purpose, German-speaking male weight trainers completed an online survey to determine the extent to which biological, psychological, and sociocultural factors contribute to drive for muscularity and its related attitudes and behaviors. Using multiple regression models, findings showed that media ideal body internalization was the strongest positive predictor for drive for muscularity, while age held the strongest negative association with drive for muscularity. Dissatisfaction with muscularity, but not with body fat, was related to drive for muscularity. The fat-free mass index, a quantification of the actual degree of muscularity of a person, significantly predicted drive for muscularity-related behavior but not attitudes. Body-related aspects of self-esteem, but not global self-esteem, were significant negative predictors of drive for muscularity. Since internalization of media body ideals presented the highest predictive value for drive for muscularity, these findings suggest that media body ideal internalizations may be a risk factor for body image concerns in men, leading, in its most extreme form to disordered eating or muscle dysmorphia. Future research should investigate the relations between drive for muscularity, age, body composition, internalization, dissatisfaction with muscularity and body-related self-esteem using longitudinal study designs. Limitations concern the cross-sectional design of the study, self-reported body composition measures and the homogeneity of the sample."
