Title,Year,Link,Abstract
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02641/full,"Given the potential role of self-regulated learning for enhancing practice and expertise development, we aimed to advance a valid and reliable athlete self-report measure of SRL for sport practice. We built on Toering et al. initial SRL instrument along with Bartulovic et al. sport-specific modifications, and created new items to extend the conceptual breadth of the subscales. With a multi-sport sample of athletes , two analytic phases tested the factorial validity of the initial and the extended inventories, and criterion validity, by examining how SRL scores distinguished skill groups ranging from local to international competitive levels. In Phase , the initial measurement model demonstrated psychometric concerns and we opted to pursue a refined model. The extended model demonstrated acceptable factorial validity but resulted in the fewest subscales. In Phase , subscales scores from all three models generally distinguished international-level senior athletes from lesser-skilled groups. Integrating the psychometric evidence and between-group effects across the initial, refined, and extended models, we conclude that the refined inventory, the Self-Regulated Learning for Sport Practice survey, is the preferred instrument."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02653/full,"Existing literature provides evidence of the connection between emotional intelligence and resilience, both concepts being adversely related to perceived stress. Nevertheless, there is little evidence from cross-cultural and/or cross-country studies of the simultaneous relationship between these psychological variables. The objective of this study was to address this lack of research, examining the associations between emotional intelligence, resilience and perceived stress in a cross-country context. A total sample of undergraduate students from two universities in the United States and the Basque Country participated in the study. Structural equation modeling was used to examine the effects of emotional intelligence and resilience that may affect students’ perceived stress. The results revealed that emotional intelligence functions as a negative predictor of perceived stress through the mediating variable resilience for the American and Basque students. The findings suggest that university students with better emotional intelligence and resilience present lower perceived stress. Thus, improving emotional intelligence and resilience could prevent students from suffering perceived stress in higher education. Implications and directions for further research are discussed; in particular, it is highlighted that intervention programs that improve both EI and resilience could be helpful in reducing perceived stress."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02650/full,"Objective: To investigate the relationship between retinal morphometric measures and intellectual abilities among adults with overweight and obesity.Methods: Adults between and years with overweight or obesity underwent an optical coherence tomography scan to assess retinal nerve fiber layer volume, ganglion cell layer volume, macular volume, and central foveal thickness. Dual-Energy X-ray absorptiometry was used to assess whole-body adiposity . The Kaufman Brief Intelligence Test- was used to assess general intelligence , fluid, and crystallized intelligence. Hierarchical linear regression analyses were performed to examine relationships between adiposity and intelligence measures following adjustment of relevant demographic characteristics and degree of adiposity .Results: Although initial bivariate correlations indicated that % Fat was inversely related to fluid intelligence, this relationship was mitigated by inclusion of other demographic factors, including age, sex, and education level. Regression analyses for primary outcomes revealed that RNFL was positively related to IQ and fluid intelligence. However, only GCL was positively related to crystallized intelligence.Conclusion: This work provides novel data linking specific retinal morphometric measures – assessed using OCT – to intellectual abilities among adults with overweight and obesity.Clinical Trial Registration:www.clinicaltrials.gov, identifier NCT."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02633/full,"The goal of the present study was to test two models of phone messaging behaviors among college students—a sociocognitive connection model and a cybernetic personality system model—across three contexts, where messaging behaviors represented disengagement from the primary context: a meal time with friends, attending class, and driving. Using a sample of university students , path analyses with boot-strapping procedures were used to model direct and indirect effects of behavioral, social cognition, and personality trait predictors of primary context disengagement via message checking, message reading, and message sending behaviors. Internal and comparative model fit information showed the cybernetic personality system model represented the data well across all three contexts. Across the contexts, phone related habits and normative beliefs about phone usage mediated relations between personality traits and messaging behaviors. In addition, stronger normative beliefs for messaging behaviors and stronger phone related habits predicted unimpeded physical phone access across the contexts. Across contexts, more frequent messaging behaviors were most strongly predicted by the variance shared by low trait self-discipline, high trait anxiety, and high trait altruism via phone-related habits. The results are discussed in terms of the predictive utility of testing process models of messaging behaviors across varying contexts, as well as possible forms of intervention for reducing primary context disengagement via messaging behaviors."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02637/full,"An attacking basketball player initiating significant physical contact with a defender who has already established a legal and stationary position, should be called with an offensive foul. Offensive foul situations are particularly ambiguous and complex, making the referee’s task a difficult one. In such conditions of complexity and constraints of time, the referee is likely to be prone to systematic biases, as has been documented by previous research in other sport settings. We analyzed the referees’ decisions in instances of collisions between an attacking player and a defender. In these collisions the defender fell, and potentially an offensive foul could be called. We found no evidence of favoritism granted to the home team, to star players, or to high-reputation teams, or of small players being tackled by significantly larger opponents. The findings suggest that these biases are not very robust, and are sensitive to the context, and that proper training of referees and enhanced awareness can help to alleviate referees’ biases."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02508/full,"Background: Venipuncture is described by children as one of the most painful and frightening medical procedures.Objective: To evaluate the effectiveness of Virtual Reality as a distraction technique to help control pain in children and adolescents undergoing venipuncture.Methods: Using a within-subjects design, fifteen patients suffering from oncological or hematological diseases received one venipuncture with “No VR” and one venipuncture with “Yes VR” on two separate days . “Time spent thinking about pain”, “Pain Unpleasantness”, “Worst pain” the quality of VR experience, fun during the venipuncture and nausea were measured.Results: During VR, patients reported significant reductions in “Time spent thinking about pain,” “Pain unpleasantness,” and “Worst pain”. Patients also reported significantly more fun during VR, and reported a “Strong sense of going inside the computer-generated world” during VR. No side effects were reported.Conclusion: VR can be considered an effective distraction technique for children and adolescents’ pain management during venipuncture. Moreover, VR may elicit positive emotions, more than traditional distraction techniques. This could help patients cope with venipuncture in a non-stressful manner. Additional research and development is needed."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02471/full,"This study investigated the role of age in the relationship between perceptions of learning climate and self- and supervisor-rated employability among European Information and Communication Technology professionals. The psychological climate for learning was operationalized by three indicators, namely the perceptions that employees have of the learning value of their job, supervisor support for learning, and the organizational support for learning. As hypothesized, a Structural Equation Model demonstrated that the relationship between age and perceptions of learning climate was negative. The model also showed a strong positive relationship between learning climate and self-reported and supervisor-rated employability. Furthermore, learning climate perceptions appeared important for employability irrespective of life or career stage. An explorative bootstrapping-based test suggested that older workers with managerial responsibilities profit less from psychological learning climate for self-reported and supervisor-rated employability than older workers at non-managerial levels. These findings have important implications for human resource practices that aim to increase lifelong employability."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02628/full,"Night eating syndrome severity is usually assessed with the Night Eating Questionnaire . Although the most common version of the NEQ is composed of items , two additional items measuring distress associated with the night eating have been proposed, but they have never been included in past psychometric studies. The aim of the present study was to create an Italian version of the NEQ- , with the inclusion of the proposed items for assessing the distress associated with night eating. A major objective of the study was to propose a unidimensional version of the I-NEQ- and investigate its psychometric properties. Italian adults were administered the Italian versions of the NEQ, the Night Eating Diagnostic Questionnaire , and questionnaires measuring binge eating, emotional and external eating, diurnal chronotype, insomnia, and anxiety and depression severity. In order to improve the unidimensionality of the I-NEQ-, we removed from further analyses items , , and , because they increased the heterogeneity of the measure. Confirmatory factor analysis, indicated the fit of a modified one-factor model, allowing correlated errors between three pairs of items. I-NEQ- scores were significantly associated with all concurrent questionnaire scores and were able to categorize individuals according to their diagnosis of NES according to the NEDQ. Thus, the I-NEQ- is a valid measure that is potentially useful for investigating correlates of night eating in the general population."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02389/full,"The impact of music interventions on the cognitive skills of young children has become the focus of a growing number of research studies in recent years. This study investigated the effect of weekly musicianship training on the executive function abilities of -to--year-old children at a London, United Kingdom preschool, using a two-phase experimental design. In Phase , children took part in eight weekly musicianship classes, provided by a specialist music teacher, while children engaged in nursery free play. Results of this Phase showed Group A to have improved on two measures relating to planning and inhibition skills. During Phase , Group A continued with music classes, while Group B began music classes for the first time and Group C took part in an art intervention. Repeated measures ANOVA found no significant difference in performance improvement between the three participant groups during phase ; however, the performance difference between groups was nearing significance for the peg tapping task . The findings from this study contribute to current debates about the potential cognitive benefit of musical interventions, including important issues regarding intervention duration, experimental design, target age groups, executive function testing, and task novelty."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02622/full,"Behaving consistently across situations is fundamental to a person’s authenticity in Western societies. This can pose a problem for biculturals who often frame switch, or adapt their behavior across cultural contexts, as a way of maintaining fit with each of their cultures. In particular, the behavioral inconsistency entailed in frame switching may undermine biculturals’ sense of authenticity, as well as Westerners’ impressions of biculturals’ authenticity. Study had a diverse sample of biculturals living in the United States and Canada describe an episode of frame switching and report on their state authenticity during the episode. Results showed that biculturals recalled feeling less authentic during an instance of frame switching compared to no switching control and neutral control. Study had mainstream Canadians read a hypothetical vignette, from a third-person perspective, about a bicultural who frame switches and provide their impressions of the bicultural’s authenticity and multiple other desirable traits. Participants rated the bicultural as less authentic when he frame switched compared to no switching control and neutral control, and rated him as less likeable, trustworthy, and warm as downstream consequences of seeing him as less authentic. These results demonstrate that frame switching can come at a cost to authenticity, both in terms of how biculturals see themselves and are seen by others, at least in Western societies. These findings highlight that the way biculturals negotiate their cultures affects them psychologically and socially. In the context of cultural fit, the active process of establishing and maintaining fit with one’s cultures can have unforeseen consequences."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02612/full,"Objectives: Aerobic exercise influence cognition in elderly, children, and neuropsychiatric populations. Less is known about the influence of aerobic exercise in healthy samples , and of different fitness levels on cognition. Two hypotheses were posed: low fitness levels, compared to moderate and high, will be related to poorer cognitive performance, and breakpoints for the beneficial relationship between VO and cognition will be observed within the moderate-to-high fitness span.Design and Methods: The sample consisted of n= office workers. A submaximal cycle ergometer test estimated maximal oxygen consumption . Based on estimated VOmax participants were split into tertiles; low , moderate , and high . A cognitive test battery , assessed processing speed, working memory, executive functions and episodic memory.Results: Both hypotheses were confirmed. Groups of moderate and high fitness outperformed the group of low fitness for inhibition and episodic recognition, whereas no significant differences between moderate and high fitness were observed . Breakpoints between benefits fromVOmax for inhibition and recognition were estimated to ≈/ mL·kg−·min− .Conclusions: Results suggest that it is conceivable to expect a beneficial relationship between VOmax and some cognitive domains up to a certain fitness level. In a sample of healthy office workers, this level was estimated to mL·kg−·min−. This has implications on organizational and societal levels; where incentives to improve fitness levels from low to moderate could yield desirable cognitive and health benefits in adults."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02484/full,"Sensitivity to another person’s eye gaze is vital for social and language development. In this eye-tracking study, a group of children performed a gaze-cueing experiment in which another person’s shift in eye gaze potentially cued the location of a peripheral target. The aim of the present study is to investigate whether children’s gaze-cueing effects are modulated by the other person’s age. In half of the trials, the gaze cue was given by adult models, in the other half of the trials by child models. Regardless of the models’ ages, children displayed an overall gaze-cueing effect. However, results showed no indication of an own-age bias in the performance on the gaze-cueing task; the gaze-cueing effect is similar for both child and adult face cues. These results did not change when we looked at the performance of a subsample of participants who closely matched the age of the child models. Our results do not allow us to disentangle the possibility that children are insensitive to a model’s age or whether they consider models of either age as equally informative. Future research should aim at trying to disentangle these two possibilities."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02539/full,"Objective: Although various short forms of Zarit Burden Interview have been developed, there is a lack of standard psychometric testing and comparison among them. The study aims to examine the psychometric properties of ten short versions of the most frequently used ZBI among a sample of schizophrenia caregivers and to find the one with the best performance.Methods: Cross-sectional door-to-door survey of ZBI- and a series of validated instrument data from family caregivers of schizophrenia patients in a Chinese rural community were conducted from October to January . Reliability was assessed using McDonald's omega coefficient . Validity including concurrent validity, known group's validity, and criterion validity were assessed by Spearman correlations and Mann-Whitney U tests. Overall discrimination ability was evaluated using the area under the receiver operating characteristic curve .Results: Reliability was generally good for all short forms , except for the Gort ZBI- , which is acceptable considering its small item numbers. Concurrent validity was good across all various ZBI forms with significant negative correlations with patient's function , as well as significant positive correlations with caregiver's depression , and anxiety symptoms . Known groups' validity showed inconsistent results among various short forms. Criterion validity was generally good for all short forms with significant positive correlations with Family Burden Interview Schedule , except for the Higginson ZBI-. Discriminative ability was also good for all short forms , with various cutpoints proposed. Among all ten short forms, the Ballesteros ZBI- and the Gort ZBI- outperformed others with almost equally good performance in comprehensive psychometric testing.Conclusions: This study provides support for the reliability, validity, and discriminative ability of the ten various short forms of ZBI for use among schizophrenia family caregivers, with the Ballesteros ZBI- and the Gort ZBI- endorsed as the best ones."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02524/full,"Australian government and organizational age-management policies continue to target employment participation among older workers in light of an aging population. Typically, efforts to reduce early retirement among older workers have focused on well-established factors, including the promotion of worker health, reducing injury, supporting caregivers, reducing age discrimination and enhancing skill development. This research extends on the former approach by examining established factors along with important emerging factors, namely work-life conflict, work centrality and person-job fit. Additionally, the research analyses the effects of gender and financial pressure on older workers’ employment participation and preferences. Logistic regression analysis of cross-sectional survey data involving , Australians aged –, revealed that two established factors, physical health and caregiving, and all three emerging factors were associated with employment participation and preferences to be employed. However, important variations on the basis of gender and financial pressure were also identified. Caregiving was more strongly associated with the preference to remain employed for men than women and person-job fit was more strongly associated with the preference to remain employed for women than men . Work-life conflict was more strongly associated with the preference to leave employment for those reporting limited financial pressure compared to those in poorer financial circumstances . These findings suggest that organizational age management policies should focus on both established and emerging factors, particularly the provision of flexible working conditions and improving the psychosocial work environment. However, such efforts should carefully consider the different needs of men and women, and those under varying levels of financial stress. With respect to government policy to promote employment participation, the findings support a stronger focus on improving physical and psychosocial work conditions rather than increasing the pension eligibility age. This may require further collaboration between government and employers."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02624/full,"The collectivism can be divided into two forms: relational collectivism and group collectivism. According to the cognitive representation of self, relational collectivism emphasizes the relational-self and group collectivism privileges the collective-self. However, it remains uncertain whether there is a difference between relational-self and collective-self under Chinese collectivism cultural. To address the above issue, the present study examined the neural representation of relational-self and collective-self during trait judgment tasks using functional magnetic resonance imaging . The results showed that relational-self-reference compared with collective-self-reference generated stronger medial prefrontal cortex activity, indicating relational-self was more closeness and important in the self-concept than collective-self under East Asian cultural background. Relational-self and collective-self are unequally represented in the MPFC, providing direct neural evidence that the collectivism in China can be divided into relational collectivism and group collectivism."
,2018,https://www.frontiersin.org/journals/psychology/articles/10.3389/fpsyg.2018.02553/full,"The underrepresentation of women in top positions has been in the spotlight of research for decades. Prejudice toward female leaders, which decreases women’s chances of emerging as leaders, has been discussed as a potential reason. Aiming to investigate the underlying mechanisms of this prejudice, we focused on the question of how facial characteristics might influence women’s leadership emergence. Because other research has related ascribed social competence and ascribed naïveté to attractiveness and babyfacedness, respectively, we hypothesized that ascribed social competence would mediate the impact of ascribed attractiveness on leadership emergence and that ascribed naïveté would mediate the impact of ascribed babyfacedness on leadership emergence. In a pilot study, we analyzed data from participants of a women’s leadership contest held in in Germany. We then confirmed these results in a methodologically improved main study on other women who participated in the contest in one of two other years: and . Women applied to participate in the contest by recording their answers to several questions in a video interview. In the contest, they were assigned to teams of about ten women each and worked on several assessment-center-like tasks. After each task, each member of each team nominated the three women they believed showed the best leadership potential in their group. We operationalized women’s leadership emergence as the number of nominations received. We measured participants’ facial attractiveness, babyfacedness, social competence, and naïveté by having raters follow a specifically developed rating manual to rate the answers the women gave in the video interviews. In both studies, the results indicated that women with higher ascribed facial attractiveness had higher ascribed social competence, which significantly predicted leadership emergence in the contest. Likewise, women with higher ascribed babyfacedness had higher ascribed naïveté, which significantly, albeit only slightly, negatively predicted leadership emergence. We discuss the implications of the results for personnel selection."
